Scientific name,Family,Flightless,Extinct,predicted
Sporophila palustris,Thraupidae,no,no,8.7160395964877
Sporophila plumbea,Thraupidae,no,no,9.84981282154999
Sporophila plumbea,Thraupidae,no,no,10.8249252314688
Sporophila ruficollis,Thraupidae,no,no,9.84981282154999
Sporophila ruficollis,Thraupidae,no,no,10.8249252314688
Sporopipes frontalis,Ploceidae,no,no,13.6715049540617
Sporopipes frontalis,Ploceidae,no,no,16.8990847956864
Sporopipes squamifrons,Ploceidae,no,no,11.3988385060728
Sporopipes squamifrons,Ploceidae,no,no,13.6611420306671
Spreo albicapillus,Sturnidae,no,no,75.9122459182992
Spreo bicolor,Sturnidae,no,no,88.7544961037985
Spreo fischeri,Sturnidae,no,no,47.2726212207888
Stachyris humei,Timaliidae,no,no,28.1770558987793
Stachyris humei,Timaliidae,no,no,31.3733378597608
Stachyris leucotis,Timaliidae,no,no,17.3703403175376
Stachyris leucotis,Timaliidae,no,no,17.7020979695477
Stachyris maculata,Timaliidae,no,no,25.3502668676697
Stachyris maculata,Timaliidae,no,no,27.4261920095475
Stachyris nigriceps,Timaliidae,no,no,12.0871000485853
Stachyris nigriceps,Timaliidae,no,no,13.3107227230629
Stachyris oglei,Timaliidae,no,no,14.5913944542717
Stachyris oglei,Timaliidae,no,no,15.4346489671522
Stactolaema anchietae,Lybiidae,no,no,39.089638721774
Stactolaema anchietae,Lybiidae,no,no,51.4627200076878
Stactolaema leucotis,Lybiidae,no,no,49.1246113692587
Stactolaema leucotis,Lybiidae,no,no,62.2954837393035
Stactolaema olivacea,Lybiidae,no,no,50.5838565961646
Stactolaema olivacea,Lybiidae,no,no,63.838788742314
Stactolaema whytii,Lybiidae,no,no,39.7102093413227
Stactolaema whytii,Lybiidae,no,no,52.1448594223612
Steganopus tricolor,Scolopacidae,no,no,84.9518590147948
Steganopus tricolor,Scolopacidae,no,no,87.8776379361926
Stelgidopteryx ruficollis,Hirundinidae,no,no,14.5913944542717
Stelgidopteryx serripennis,Hirundinidae,no,no,5.45574732042592
Stenostira scita,Stenostiridae,no,no,16.9191272828135
Stephanoaetus mahery,Accipitridae,no,yes,2041.14003449354
Stephanoaetus mahery,Accipitridae,no,yes,3072.37401066015
Stephanophorus diadematus,Thraupidae,no,no,35.6285264260361
Stephanophorus diadematus,Thraupidae,no,no,37.5026314772607
Stercorarius longicaudus,Stercorariidae,no,no,342.641510707436
Stercorarius longicaudus,Stercorariidae,no,no,547.139998443342
Stercorarius parasiticus,Stercorariidae,no,no,393.940490795919
Stercorarius parasiticus,Stercorariidae,no,no,511.340986340457
Stercorarius pomarinus,Stercorariidae,no,no,651.437504257108
Stercorarius pomarinus,Stercorariidae,no,no,726.897044614303
Stercorarius skua,Stercorariidae,no,no,1018.23219450777
Stercorarius skua,Stercorariidae,no,no,1051.43970281035
Sterna albifrons,Laridae,no,no,70.0156548143033
Sterna aleutica,Laridae,no,no,86.4857139879297
Sterna antillarum,Laridae,no,no,62.0034740221073
Sterna balaenarum,Laridae,no,no,55.7682480877153
Sterna bergii,Laridae,no,no,174.876191708164
Sterna caspia,Laridae,no,no,415.108041928513
Sterna dougallii,Laridae,no,no,173.495204247946
Sterna dougallii,Laridae,no,no,237.464675961772
Sterna elegans,Laridae,no,no,196.680931579391
Sterna fuscata,Laridae,no,no,186.199330214637
Sterna fuscata,Laridae,no,no,260.730462625948
Sterna hirundo,Laridae,no,no,138.135112976784
Sterna hirundo,Laridae,no,no,195.887060596676
Sterna paradisaea,Laridae,no,no,128.758358407646
Sterna paradisaea,Laridae,no,no,212.474412103809
Sterna repressa,Laridae,no,no,116.63260258026
Sterna repressa,Laridae,no,no,199.751344454393
Sterna sandvicensis,Laridae,no,no,229.535607229219
Sterna sandvicensis,Laridae,no,no,348.205168447322
Sterna saundersi,Laridae,no,no,70.0156548143033
Sterna striata,Laridae,no,no,144.439479791936
Sterna striata,Laridae,no,no,145.808687673715
Sterna sumatrana,Laridae,no,no,110.234342894992
Sterna sumatrana,Laridae,no,no,127.914254150717
Sterna trudeaui,Laridae,no,no,165.78457723762
Sterna trudeaui,Laridae,no,no,229.619911201628
Sterna vittata,Laridae,no,no,215.77936679286
Sterna vittata,Laridae,no,no,278.993929730987
Sternula albifrons,Laridae,no,no,43.1674914792998
Sternula albifrons,Laridae,no,no,84.9518590147948
Sternula antillarum,Laridae,no,no,43.1674914792998
Sternula antillarum,Laridae,no,no,84.9518590147948
Sternula nereis,Laridae,no,no,56.391576097527
Sternula nereis,Laridae,no,no,103.498544774487
Stictonetta naevosa,Anatidae,no,no,972.777544061137
Stictonetta naevosa,Anatidae,no,no,972.785325376474
Stigmatura budytoides,Tyrannidae,no,no,17.2807087021896
Stigmatura budytoides,Tyrannidae,no,no,20.4312093796554
Stiphrornis erythrothorax,Muscicapidae,no,no,20.1880173480413
Stiphrornis erythrothorax,Muscicapidae,no,no,22.2665710361064
Stipiturus malachurus,Maluridae,no,no,8.44567994986608
Stipiturus malachurus,Maluridae,no,no,17.1103861807147
Stipiturus mallee,Maluridae,no,no,4.01593065128966
Stipiturus mallee,Maluridae,no,no,10.1985518527719
Stipiturus ruficeps,Maluridae,no,no,3.77392900981596
Stipiturus ruficeps,Maluridae,no,no,9.766752249283
Streptopelia bitorquata,Columbidae,no,no,229.854941322469
Streptopelia bitorquata,Columbidae,no,no,229.854941322469
Streptopelia capicola,Columbidae,no,no,163.343610508213
Streptopelia capicola,Columbidae,no,no,163.343610508213
Streptopelia chinensis,Columbidae,no,no,208.759843835961
Streptopelia chinensis,Columbidae,no,no,208.759843835961
Streptopelia decaocto,Columbidae,no,no,209.102034932988
Streptopelia decaocto,Columbidae,no,no,209.102034932988
Streptopelia decipiens,Columbidae,no,no,197.277640929936
Streptopelia decipiens,Columbidae,no,no,197.277640929936
Streptopelia orientalis,Columbidae,no,no,239.054808500739
Streptopelia orientalis,Columbidae,no,no,239.054808500739
Streptopelia roseogrisea,Columbidae,no,no,132.005805706711
Streptopelia roseogrisea,Columbidae,no,no,132.005805706711
Streptopelia semitorquata,Columbidae,no,no,175.576456981158
Streptopelia semitorquata,Columbidae,no,no,175.576456981158
Streptopelia senegalensis,Columbidae,no,no,116.804427428747
Streptopelia senegalensis,Columbidae,no,no,116.804427428747
Streptopelia tranquebarica,Columbidae,no,no,99.6372112206819
Streptopelia tranquebarica,Columbidae,no,no,99.6372112206819
Streptopelia turtur,Columbidae,no,no,154.97426555062
Streptopelia turtur,Columbidae,no,no,154.97426555062
Streptoprocne biscutata,Apodidae,no,no,34.3139235141058
Streptoprocne biscutata,Apodidae,no,no,87.6933539181633
Streptoprocne zonaris,Apodidae,no,no,77.4563233620018
Streptoprocne zonaris,Apodidae,no,no,101.77839663697
Strix aluco,Strigidae,no,no,499.488155995617
Strix aluco,Strigidae,no,no,509.873853634469
Strix butleri,Strigidae,no,no,484.170903144283
Strix butleri,Strigidae,no,no,506.245087108527
Strix hylophila,Strigidae,no,no,392.225578447956
Strix hylophila,Strigidae,no,no,395.063949235241
Strix leptogrammica,Strigidae,no,no,637.729772493491
Strix leptogrammica,Strigidae,no,no,666.185729235357
Strix nebulosa,Strigidae,no,no,1020.40071857087
Strix nebulosa,Strigidae,no,no,1080.17063309751
Strix occidentalis,Strigidae,no,no,627.970502741751
Strix occidentalis,Strigidae,no,no,663.313338648557
Strix uralensis,Strigidae,no,no,538.955171117272
Strix uralensis,Strigidae,no,no,587.04201094144
Strix varia,Strigidae,no,no,674.749728479239
Strix varia,Strigidae,no,no,713.648722962029
Strix woodfordii,Strigidae,no,no,398.164633919115
Strix woodfordii,Strigidae,no,no,426.353924941234
Struthio camelus,Struthionidae,yes,no,63525.070736019
Sturnella magna,Icteridae,no,no,91.7085036549551
Sturnella magna,Icteridae,no,no,94.5079708356739
Sturnella neglecta,Icteridae,no,no,81.3910705711953
Sturnella neglecta,Icteridae,no,no,83.4342315142811
Sturnus roseus,Sturnidae,no,no,49.9497826674027
Sturnus sturninus,Sturnidae,no,no,34.7771611873352
Sturnus unicolor,Sturnidae,no,no,47.2726212207888
Sturnus vulgaris,Sturnidae,no,no,60.4281344598795
Sturnus vulgaris,Sturnidae,no,no,78.6928574404739
Sublegatus obscurior,Tyrannidae,no,no,14.8174711444135
Sublegatus obscurior,Tyrannidae,no,no,17.3703403175376
Suiriri affinis,Tyrannidae,no,no,19.9543251765331
Suiriri affinis,Tyrannidae,no,no,23.7809438609736
Suiriri suiriri,Tyrannidae,no,no,19.9543251765331
Suiriri suiriri,Tyrannidae,no,no,23.7809438609736
Sula sula,Sulidae,no,no,925.068897357565
Surnia ulula,Strigidae,no,no,211.964665526794
Surnia ulula,Strigidae,no,no,212.536144672793
Surniculus lugubris,Cuculidae,no,no,45.9787905920167
Surniculus lugubris,Cuculidae,no,no,45.9787905920167
Swynnertonia swynnertoni,Muscicapidae,no,no,25.7286329931052
Swynnertonia swynnertoni,Muscicapidae,no,no,33.3923289194359
Sylvia atricapilla,Sylviidae,no,no,12.5524990648513
Sylvia atricapilla,Sylviidae,no,no,19.312826982998
Sylvia boehmi,Sylviidae,no,no,13.0263392807191
Sylvia boehmi,Sylviidae,no,no,20.9630600758898
Sylvia borin,Sylviidae,no,no,13.063832083251
Sylvia borin,Sylviidae,no,no,18.4439175314618
Sylvia cantillans,Sylviidae,no,no,10.0667728856975
Sylvia cantillans,Sylviidae,no,no,16.9191272828135
Sylvia communis,Sylviidae,no,no,13.9552379288948
Sylvia communis,Sylviidae,no,no,19.441111175378
Sylvia conspicillata,Sylviidae,no,no,9.39863598944265
Sylvia conspicillata,Sylviidae,no,no,15.9799982116456
Sylvia curruca,Sylviidae,no,no,11.7261694101241
Sylvia curruca,Sylviidae,no,no,12.920095750287
Sylvia deserticola,Sylviidae,no,no,9.93089693331895
Sylvia deserticola,Sylviidae,no,no,16.7290138891507
Sylvia hortensis,Sylviidae,no,no,17.4026900471763
Sylvia hortensis,Sylviidae,no,no,26.6721606007543
Sylvia layardi,Sylviidae,no,no,10.7631882615936
Sylvia layardi,Sylviidae,no,no,17.8868937673183
Sylvia leucomelaena,Sylviidae,no,no,14.0064588420352
Sylvia leucomelaena,Sylviidae,no,no,22.2665710361064
Sylvia melanocephala,Sylviidae,no,no,12.8671987427274
Sylvia melanocephala,Sylviidae,no,no,20.7498791844156
Sylvia melanothorax,Sylviidae,no,no,10.7631882615936
Sylvia melanothorax,Sylviidae,no,no,17.8868937673183
Sylvia mystacea,Sylviidae,no,no,11.2253543986359
Sylvia mystacea,Sylviidae,no,no,15.6567557409605
Sylvia nana,Sylviidae,no,no,9.88547548781608
Sylvia nana,Sylviidae,no,no,13.3058822668765
Sylvia nisoria,Sylviidae,no,no,18.2533619197254
Sylvia nisoria,Sylviidae,no,no,24.890535532861
Sylvia rueppelli,Sylviidae,no,no,13.3482181804153
Sylvia rueppelli,Sylviidae,no,no,21.392908125199
Sylvia subcaeruleum,Sylviidae,no,no,14.6841834489088
Sylvia subcaeruleum,Sylviidae,no,no,23.1588973306187
Sylvietta brachyura,Macrosphenidae,no,no,8.75339440870404
Sylvietta brachyura,Macrosphenidae,no,no,14.0141830420582
Sylvietta denti,Macrosphenidae,no,no,5.98783627304317
Sylvietta denti,Macrosphenidae,no,no,10.6403220910426
Sylvietta isabellina,Macrosphenidae,no,no,10.8282818555035
Sylvietta isabellina,Macrosphenidae,no,no,16.3522201933194
Sylvietta leucophrys,Macrosphenidae,no,no,16.3477120619681
Sylvietta leucophrys,Macrosphenidae,no,no,22.0464075269042
Sylvietta philippae,Macrosphenidae,no,no,7.48310455702524
Sylvietta philippae,Macrosphenidae,no,no,12.507661610654
Sylvietta rufescens,Macrosphenidae,no,no,11.3492073119592
Sylvietta rufescens,Macrosphenidae,no,no,16.9191272828135
Sylvietta ruficapilla,Macrosphenidae,no,no,13.0108097820867
Sylvietta ruficapilla,Macrosphenidae,no,no,18.6817967822771
Sylvietta virens,Macrosphenidae,no,no,8.45967747613118
Sylvietta virens,Macrosphenidae,no,no,13.6715049540617
Sylvietta whytii,Macrosphenidae,no,no,9.83437253162907
Sylvietta whytii,Macrosphenidae,no,no,15.249241545743
Syma torotoro,Alcedinidae,no,no,41.0517376567105
Syma torotoro,Alcedinidae,no,no,42.6956251519947
Symposiachrus trivirgatus,Monarchidae,no,no,23.7809438609736
Synallaxis albescens,Furnariidae,no,no,17.7152948420453
Synallaxis albescens,Furnariidae,no,no,20.4312093796554
Synallaxis cabanisi,Furnariidae,no,no,23.8802006169752
Synallaxis cabanisi,Furnariidae,no,no,27.4261920095475
Synallaxis cinerascens,Furnariidae,no,no,17.7152948420453
Synallaxis cinerascens,Furnariidae,no,no,20.4312093796554
Synallaxis cinerea,Furnariidae,no,no,20.6643095717563
Synallaxis cinerea,Furnariidae,no,no,23.7809438609736
Synallaxis frontalis,Furnariidae,no,no,17.7152948420453
Synallaxis frontalis,Furnariidae,no,no,20.4312093796554
Synallaxis infuscata,Furnariidae,no,no,23.8802006169752
Synallaxis infuscata,Furnariidae,no,no,27.4261920095475
Synallaxis macconnelli,Furnariidae,no,no,20.6643095717563
Synallaxis macconnelli,Furnariidae,no,no,23.7809438609736
Synallaxis ruficapilla,Furnariidae,no,no,17.7152948420453
Synallaxis ruficapilla,Furnariidae,no,no,20.4312093796554
Synallaxis rutilans,Furnariidae,no,no,15.0265898079183
Synallaxis rutilans,Furnariidae,no,no,17.3703403175376
Synallaxis scutata,Furnariidae,no,no,15.0265898079183
Synallaxis scutata,Furnariidae,no,no,17.3703403175376
Synallaxis spixi,Furnariidae,no,no,23.8802006169752
Synallaxis spixi,Furnariidae,no,no,27.4261920095475
Syndactyla roraimae,Furnariidae,no,no,27.3692868573694
Syndactyla roraimae,Furnariidae,no,no,31.3733378597608
Syndactyla rufosuperciliata,Furnariidae,no,no,27.3692868573694
Syndactyla rufosuperciliata,Furnariidae,no,no,31.3733378597608
Synoicus chinensis,Phasianidae,no,no,55.5260799771558
Synoicus chinensis,Phasianidae,no,no,62.5237606685803
Synoicus ypsilophorus,Phasianidae,no,no,129.60969030178
Synoicus ypsilophorus,Phasianidae,no,no,140.418244842837
Synthliboramphus antiquus,Alcidae,no,no,124.191475343985
Synthliboramphus antiquus,Alcidae,no,no,270.89704770811
Synthliboramphus hypoleucus,Alcidae,no,no,213.687317495654
Synthliboramphus wumizusume,Alcidae,no,no,113.572800003439
Synthliboramphus wumizusume,Alcidae,no,no,247.03435619259201
Syrigma sibilatrix,Ardeidae,no,no,420.149696954328
Syrigma sibilatrix,Ardeidae,no,no,439.090124881158
Syrmaticus reevesii,Phasianidae,no,no,959.669023191552
Syrmaticus reevesii,Phasianidae,no,no,982.601011899788
Tachornis uranoceles,Apodidae,no,yes,8.63076431509694
Tachuris rubrigastra,Tyrannidae,no,no,8.65607420930383
Tachuris rubrigastra,Tyrannidae,no,no,9.84981282154999
Tachybaptus dominicus,Podicipedidae,no,no,159.261613013441
Tachybaptus dominicus,Podicipedidae,no,no,159.261613013441
Tachybaptus novaehollandiae,Podicipedidae,no,no,197.312330215448
Tachybaptus novaehollandiae,Podicipedidae,no,no,197.312330215448
Tachybaptus ruficollis,Podicipedidae,no,no,188.931547210312
Tachybaptus ruficollis,Podicipedidae,no,no,188.931547210312
Tachybaptus rufolavatus,Podicipedidae,no,yes,166.45029601592
Tachybaptus rufolavatus,Podicipedidae,no,yes,166.45029601592
Tachycineta albilinea,Hirundinidae,no,no,10.935574222006201
Tachycineta albiventer,Hirundinidae,no,no,17.3703403175376
Tachycineta bicolor,Hirundinidae,no,no,6.90209752093056
Tachycineta cyaneoviridis,Hirundinidae,no,no,18.1088507677733
Tachycineta leucorrhoa,Hirundinidae,no,no,14.5913944542717
Tachycineta meyeni,Hirundinidae,no,no,12.0871000485853
Tachycineta thalassina,Hirundinidae,no,no,6.10079640094136
Tachyeres brachypterus,Anatidae,yes,no,3537.07230084422
Tachyeres brachypterus,Anatidae,yes,no,3537.07230084422
Tachyeres leucocephalus,Anatidae,yes,no,3578.14513557474
Tachyeres leucocephalus,Anatidae,yes,no,3578.14513557474
Tachyeres patachonicus,Anatidae,no,no,1967.81402781004
Tachyeres patachonicus,Anatidae,no,no,1967.89177326775
Tachyeres pteneres,Anatidae,yes,no,3929.43092112408
Tachyeres pteneres,Anatidae,yes,no,3929.43092112408
Tachymarptis melba,Apodidae,no,no,39.2611029779076
Tachymarptis melba,Apodidae,no,no,82.6294804074222
Tachyphonus coronatus,Thraupidae,no,no,23.7809438609736
Tachyphonus coronatus,Thraupidae,no,no,25.3736660019328
Tachyphonus rufus,Thraupidae,no,no,27.4261920095475
Tachyphonus rufus,Thraupidae,no,no,29.1233752146338
Tadorna cana,Anatidae,no,no,1434.84679171181
Tadorna cana,Anatidae,no,no,1434.84679171181
Tadorna cristata,Anatidae,no,yes,1377.60039944677
Tadorna cristata,Anatidae,no,yes,1384.05693920858
Tadorna ferruginea,Anatidae,no,no,1485.90535155589
Tadorna ferruginea,Anatidae,no,no,1486.88098854258
Tadorna radjah,Anatidae,no,no,1356.83197905164
Tadorna radjah,Anatidae,no,no,1356.83197905164
Tadorna tadorna,Anatidae,no,no,1316.67647855687
Tadorna tadorna,Anatidae,no,no,1317.56403754172
Tadorna tadornoides,Anatidae,no,no,1637.6539384049
Tadorna tadornoides,Anatidae,no,no,1642.291711348
Tadorna variegata,Anatidae,no,no,1897.27287974194
Tadorna variegata,Anatidae,no,no,1898.61507892672
Taeniopygia guttata,Estrildidae,no,no,9.0593229870614
Taeniotriccus andrei,Tyrannidae,no,no,10.5087475671664
Taeniotriccus andrei,Tyrannidae,no,no,12.0871000485853
Tangara callophrys,Thraupidae,no,no,17.3703403175376
Tangara callophrys,Thraupidae,no,no,18.7300661193741
Tangara cayana,Thraupidae,no,no,17.3703403175376
Tangara cayana,Thraupidae,no,no,18.7300661193741
Tangara chilensis,Thraupidae,no,no,14.5913944542717
Tangara chilensis,Thraupidae,no,no,15.8258799664143
Tangara cyanicollis,Thraupidae,no,no,14.5913944542717
Tangara cyanicollis,Thraupidae,no,no,15.8258799664143
Tangara cyanocephala,Thraupidae,no,no,14.5913944542717
Tangara cyanocephala,Thraupidae,no,no,15.8258799664143
Tangara cyanoptera,Thraupidae,no,no,31.3733378597608
Tangara cyanoptera,Thraupidae,no,no,33.1648309511381
Tangara cyanoventris,Thraupidae,no,no,14.5913944542717
Tangara cyanoventris,Thraupidae,no,no,15.8258799664143
Tangara desmaresti,Thraupidae,no,no,14.5913944542717
Tangara desmaresti,Thraupidae,no,no,15.8258799664143
Tangara guttata,Thraupidae,no,no,12.0871000485853
Tangara guttata,Thraupidae,no,no,13.192791177612
Tangara gyrola,Thraupidae,no,no,12.0871000485853
Tangara gyrola,Thraupidae,no,no,13.192791177612
Tangara mexicana,Thraupidae,no,no,17.3703403175376
Tangara mexicana,Thraupidae,no,no,18.7300661193741
Tangara nigrocincta,Thraupidae,no,no,12.0871000485853
Tangara nigrocincta,Thraupidae,no,no,13.192791177612
Tangara ornata,Thraupidae,no,no,31.3733378597608
Tangara ornata,Thraupidae,no,no,33.1648309511381
Tangara palmarum,Thraupidae,no,no,27.4261920095475
Tangara palmarum,Thraupidae,no,no,29.1233752146338
Tangara peruviana,Thraupidae,no,no,20.4312093796554
Tangara peruviana,Thraupidae,no,no,21.9109039087559
Tangara preciosa,Thraupidae,no,no,20.4312093796554
Tangara preciosa,Thraupidae,no,no,21.9109039087559
Tangara punctata,Thraupidae,no,no,12.0871000485853
Tangara punctata,Thraupidae,no,no,13.192791177612
Tangara sayaca,Thraupidae,no,no,27.4261920095475
Tangara sayaca,Thraupidae,no,no,29.1233752146338
Tangara schrankii,Thraupidae,no,no,12.0871000485853
Tangara schrankii,Thraupidae,no,no,13.192791177612
Tangara seledon,Thraupidae,no,no,14.5913944542717
Tangara seledon,Thraupidae,no,no,15.8258799664143
Tangara varia,Thraupidae,no,no,9.84981282154999
Tangara varia,Thraupidae,no,no,10.8249252314688
Tangara velia,Thraupidae,no,no,14.5913944542717
Tangara velia,Thraupidae,no,no,15.8258799664143
Tangara xanthogastra,Thraupidae,no,no,12.0871000485853
Tangara xanthogastra,Thraupidae,no,no,13.192791177612
Tanygnathus megalorynchos,Psittacidae,no,no,193.886021619433
Tanygnathus megalorynchos,Psittacidae,no,no,238.126561162834
Tanygnathus sumatranus,Psittacidae,no,no,142.949857127214
Tanygnathus sumatranus,Psittacidae,no,no,167.978012557788
Tanysiptera galatea,Alcedinidae,no,no,174.570346308228
Tanysiptera galatea,Alcedinidae,no,no,229.99366759914
Tanysiptera sylvia,Alcedinidae,no,no,63.0716342018104
Tanysiptera sylvia,Alcedinidae,no,no,66.1572667191775
Taoniscus nanus,Tinamidae,no,no,53.9975981363091
Taoniscus nanus,Tinamidae,no,no,53.9975981363091
Taraba major,Thamnophilidae,no,no,40.1976852442988
Taraba major,Thamnophilidae,no,no,44.9570165517338
Tarsiger chrysaeus,Muscicapidae,no,no,17.6270569009221
Tarsiger chrysaeus,Muscicapidae,no,no,20.4312093796554
